"","ID","Timestamp","Trial","counterbalance","phase","description_stop","paired_vid","onset","offset","description_content","importance","time","tag","vidpath","Datastring","test_trial"
"835","1122",1711992010130,"8","4","practice","1","2",12,33,"There are two oxen (or bulls) trying to cross a body of water. In the middle of the water is something sticking out. They grunt back and forth and thought bubbles appear above their heads. One things the thing sticking out of the water is a helpful log, which they could use as a springboard to the other wise. The other thinks it is a crocodile. To test the theory, they toss a rock and it bounces off without reaction. Convinced it is not a crocodile, one oxen leaps onto it. Then it cuts out. ",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There are two oxen (or bulls) trying to cross a body of water. In the middle of the water is something sticking out. They grunt back and forth and thought bubbles appear above their heads. One things the thing sticking out of the water is a helpful log, which they could use as a springboard to the other wise. The other thinks it is a crocodile. To test the theory, they toss a rock and it bounces off without reaction. Convinced it is not a crocodile, one oxen leaps onto it. Then it cuts out. "", ""importance"": ""5"", ""time"": 97191, ""tag"": ""prac_segB_desc""}","description"
"843","1123",1712074166125,"8","4","practice","1","2",12,33,"Two cows are on the side of a river. They are discussing (via 'moos') what is in the river. One cow suggests it is an alligator because we can see what appears to be the back of the alligator. The other cow suggests it is a log as the part sticking out of the river resembles the bark from a tree. The first says again it is an alligator and proceeds to splash it with water and prod it with a stick. When the shape doesn't react the cow jumps onto it. ",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two cows are on the side of a river. They are discussing (via 'moos') what is in the river. One cow suggests it is an alligator because we can see what appears to be the back of the alligator. The other cow suggests it is a log as the part sticking out of the river resembles the bark from a tree. The first says again it is an alligator and proceeds to splash it with water and prod it with a stick. When the shape doesn't react the cow jumps onto it. "", ""importance"": ""6"", ""time"": 220174, ""tag"": ""prac_segB_desc""}","description"
"851","1124",1712584790029,"8","4","practice","1","2",12,33,"a few cows were by the water and thought a crocidle was a log and were throwing stones and tapping it with their leg before jumping on it",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""a few cows were by the water and thought a crocidle was a log and were throwing stones and tapping it with their leg before jumping on it"", ""importance"": ""5"", ""time"": 69479, ""tag"": ""prac_segB_desc""}","description"
"859","1125",1712070140036,"8","1","practice","1","2",12,33,"A yak wants to know if the log like object in the water is actually a log or a crocodile/ alligator he throws a rock at it but it doesn't move. He then pokes it with a stick but it still doesn't move and he finally splashes it with water but it still didn't move. At this point he decides to risk standing on it",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""A yak wants to know if the log like object in the water is actually a log or a crocodile/ alligator he throws a rock at it but it doesn't move. He then pokes it with a stick but it still doesn't move and he finally splashes it with water but it still didn't move. At this point he decides to risk standing on it"", ""importance"": ""5"", ""time"": 97845, ""tag"": ""prac_segB_desc""}","description"
"868","1126",1711991967272,"8","2","practice","1","2",12,33,"The two cows were trying to decide whether the thing in the water was a crocodile or a log. The one that thinks its a crocodile threw a rock at it and then jumped on top of it and is currently standing on top of the object but we still don't know if its a croc or a log. ",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two cows were trying to decide whether the thing in the water was a crocodile or a log. The one that thinks its a crocodile threw a rock at it and then jumped on top of it and is currently standing on top of the object but we still don't know if its a croc or a log. "", ""importance"": ""5"", ""time"": 64419, ""tag"": ""prac_segB_desc""}","description"
"877","1127",1712152396311,"8","0","practice","1","2",12,33,"Two bulls are trying to decide wether to cross the water or not, but they are not sure wether it is a log or a crocodile that is near them and try various ways to prove or disprove that it is in fact a crocodile and safe to cross or not.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two bulls are trying to decide wether to cross the water or not, but they are not sure wether it is a log or a crocodile that is near them and try various ways to prove or disprove that it is in fact a crocodile and safe to cross or not."", ""importance"": ""5"", ""time"": 58510, ""tag"": ""prac_segB_desc""}","description"
"886","1128",1712585254873,"8","5","practice","1","2",12,33,"The two wildebeests had continued arguing over whether it was a log or a crocodile. The one on the left that thinks it is a crocodile then picks up a stone and throws it at the crocodile and it bounces off the crocodile into the water. He then waits for a reaction and even though there wasn't one he continues to say its a crocodile and the friend disagrees still. He looks disgruntled so he then picks up a stick and throws it and that also bounces off into the water. Again nothing happened and they continued to disagree whether it was a log or a crocodile. He then flicks some water on to it to cause a reaction and nothing happens so he then climbs on top of it with his front legs, jostles it, and then climbs on top of it. ",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two wildebeests had continued arguing over whether it was a log or a crocodile. The one on the left that thinks it is a crocodile then picks up a stone and throws it at the crocodile and it bounces off the crocodile into the water. He then waits for a reaction and even though there wasn't one he continues to say its a crocodile and the friend disagrees still. He looks disgruntled so he then picks up a stick and throws it and that also bounces off into the water. Again nothing happened and they continued to disagree whether it was a log or a crocodile. He then flicks some water on to it to cause a reaction and nothing happens so he then climbs on top of it with his front legs, jostles it, and then climbs on top of it. "", ""importance"": ""7"", ""time"": 198846, ""tag"": ""prac_segB_desc""}","description"
"894","1129",1698251423648,"8","5","practice","1","2",12,33,"Some wild animals were at a watering hole and they were discussing whether there was a log in the water or if it was in fact a crocodile. One of the wild animals flicked the water on the said object but nothing happened and eventually he stepped on it to see if it was in fact a log in the waer",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Some wild animals were at a watering hole and they were discussing whether there was a log in the water or if it was in fact a crocodile. One of the wild animals flicked the water on the said object but nothing happened and eventually he stepped on it to see if it was in fact a log in the waer"", ""importance"": ""5"", ""time"": 79148, ""tag"": ""prac_segB_desc""}","description"
"902","1131",1701964109492,"8","1","practice","1","2",12,33,"two animals that are trying to wake up an aligator",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""two animals that are trying to wake up an aligator"", ""importance"": ""5"", ""time"": 17564, ""tag"": ""prac_segB_desc""}","description"
"911","1132",1702480976409,"8","4","practice","1","2",12,33,"the bulls near a lake of water; discussing if the object in the lake is a crocodile or a wooden log. one of the bulls tries to poke the object n the lake in order to satisfy their curiosity.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""the bulls near a lake of water; discussing if the object in the lake is a crocodile or a wooden log. one of the bulls tries to poke the object n the lake in order to satisfy their curiosity."", ""importance"": ""5"", ""time"": 145246, ""tag"": ""prac_segB_desc""}","description"
"919","1133",1701963983442,"8","5","practice","1","2",12,33,"The two cows were arguing about whether the thing in the water was a crocodile or a log. The cow who thought it was a crocodile poked it with a stick and threw water on it. When it didn't respond he proceeded to step on it. ",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two cows were arguing about whether the thing in the water was a crocodile or a log. The cow who thought it was a crocodile poked it with a stick and threw water on it. When it didn't respond he proceeded to step on it. "", ""importance"": ""7"", ""time"": 112933, ""tag"": ""prac_segB_desc""}","description"
